x,y,z,xdot,ydot,zdot,TOF,JC
1.0431382153052842,0.0,0.0,0.0,-1.1112474831745263,0.0,-1.039559202981313,2.1649856734675144
1.0430982153052841,0.0,0.0,0.0,-1.1113688690082435,0.0,-1.0394046497087628,2.1650216163181195
1.043058215305284,0.0,0.0,0.0,-1.1114904766435862,0.0,-1.0392500187070797,2.1650575063337865
1.043018215305284,0.0,0.0,0.0,-1.1116123065201526,0.0,-1.03909530986669,2.1650933433789565
1.042978215305284,0.0,0.0,0.0,-1.1117343590786992,0.0,-1.0389405230778048,2.1651291273176794
1.042938215305284,0.0,0.0,0.0,-1.1118566347611534,0.0,-1.0387856582304258,2.165164858013597
1.042898215305284,0.0,0.0,0.0,-1.111979134010608,0.0,-1.0386307152143428,2.1652005353299595
1.0428582153052839,0.0,0.0,0.0,-1.1121018572713328,0.0,-1.0384756939191346,2.16523615912961
1.0428182153052838,0.0,0.0,0.0,-1.112224804988773,0.0,-1.0383205942341713,2.165271729274992
1.0427782153052838,0.0,0.0,0.0,-1.1123479776095537,0.0,-1.038165416048606,2.16530724562815
1.0427382153052838,0.0,0.0,0.0,-1.1124713755814875,0.0,-1.0380101592513766,2.165342708050719
1.0426982153052837,0.0,0.0,0.0,-1.1125949993535749,0.0,-1.0378548237312173,2.165378116403926
1.0426582153052837,0.0,0.0,0.0,-1.1127188493760112,0.0,-1.037699409376637,2.165413470548592
1.0426182153052836,0.0,0.0,0.0,-1.112842926100187,0.0,-1.0375439160759368,2.1654487703451295
1.0425782153052836,0.0,0.0,0.0,-1.112967229978692,0.0,-1.0373883437171993,2.165484015653545
1.0425382153052836,0.0,0.0,0.0,-1.1130917614653262,0.0,-1.0372326921882924,2.165519206333422
1.0424982153052835,0.0,0.0,0.0,-1.1132165210150957,0.0,-1.037076961376866,2.165554342243937
1.0424582153052835,0.0,0.0,0.0,-1.1133415090842194,0.0,-1.0369211511703569,2.1655894232438513
1.0424182153052834,0.0,0.0,0.0,-1.1134667261301354,0.0,-1.0367652614559801,2.165624449191508
1.0423782153052834,0.0,0.0,0.0,-1.113592172611501,0.0,-1.0366092921207364,2.1656594199448334
1.0423382153052834,0.0,0.0,0.0,-1.1137178489881998,0.0,-1.036453243051402,2.1656943353613345
1.0422982153052833,0.0,0.0,0.0,-1.1138437557213463,0.0,-1.0362971141345423,2.165729195298095
1.0422582153052833,0.0,0.0,0.0,-1.1139698932732858,0.0,-1.0361409052564945,2.16576399961178
1.0422182153052832,0.0,0.0,0.0,-1.1140962621076054,0.0,-1.0359846163033823,2.1657987481586245
1.0421782153052832,0.0,0.0,0.0,-1.1142228626891306,0.0,-1.0358282471611022,2.1658334407944446
1.0421382153052832,0.0,0.0,0.0,-1.1143496954839354,0.0,-1.0356717977153367,2.1658680773746246
1.0420982153052831,0.0,0.0,0.0,-1.1144767609593433,0.0,-1.0355152678515387,2.165902657754122
1.042058215305283,0.0,0.0,0.0,-1.114604059583934,0.0,-1.0353586574549436,2.165937181787462
1.042018215305283,0.0,0.0,0.0,-1.1147315918275413,0.0,-1.035201966410561,2.165971649328746
1.041978215305283,0.0,0.0,0.0,-1.114859358161269,0.0,-1.0350451946031796,2.1660060602316316
1.041938215305283,0.0,0.0,0.0,-1.1149873590574833,0.0,-1.0348883419173596,2.1660404143493475
1.041898215305283,0.0,0.0,0.0,-1.1151155949898235,0.0,-1.0347314082374397,2.1660747115346863
1.0418582153052829,0.0,0.0,0.0,-1.1152440664332075,0.0,-1.0345743934475318,2.1661089516399965
1.0418182153052828,0.0,0.0,0.0,-1.115372773863827,0.0,-1.0344172974315224,2.166143134517201
1.0417782153052828,0.0,0.0,0.0,-1.115501717759167,0.0,-1.0342601200730686,2.166177260017764
1.0417382153052828,0.0,0.0,0.0,-1.1156308985979946,0.0,-1.0341028612556036,2.1662113279927206
1.0416982153052827,0.0,0.0,0.0,-1.1157603168603736,0.0,-1.0339455208623323,2.166245338292655
1.0416582153052827,0.0,0.0,0.0,-1.1158899730276635,0.0,-1.0337880987762316,2.1662792907677133
1.0416182153052826,0.0,0.0,0.0,-1.11601986758253,0.0,-1.0336305948800455,2.1663131852675797
1.0415782153052826,0.0,0.0,0.0,-1.1161500010089411,0.0,-1.0334730090562925,2.166347021641504
1.0415382153052826,0.0,0.0,0.0,-1.1162803737921776,0.0,-1.0333153411872584,2.1663807997382794
1.0414982153052825,0.0,0.0,0.0,-1.1164109864188363,0.0,-1.0331575911550004,2.1664145194062483
1.0414582153052825,0.0,0.0,0.0,-1.1165418393768354,0.0,-1.032999758841341,2.166448180493292
1.0414182153052824,0.0,0.0,0.0,-1.1166729331554144,0.0,-1.0328418441278755,2.166481782846847
1.0413782153052824,0.0,0.0,0.0,-1.116804268245144,0.0,-1.0326838468959623,2.166515326313889
1.0413382153052824,0.0,0.0,0.0,-1.1169358451379283,0.0,-1.0325257670267274,2.1665488107409328
1.0412982153052823,0.0,0.0,0.0,-1.1170676643270092,0.0,-1.032367604401064,2.166582235974033
1.0412582153052823,0.0,0.0,0.0,-1.117199726306972,0.0,-1.0322093588996324,2.166615601858785
1.0412182153052822,0.0,0.0,0.0,-1.1173320315737492,0.0,-1.0320510304028532,2.166648908240317
1.0411782153052822,0.0,0.0,0.0,-1.1174645806246257,0.0,-1.0318926187909145,2.166682154963292
1.0411382153052822,0.0,0.0,0.0,-1.1175973739582403,0.0,-1.0317341239437663,2.1667153418719125
1.0410982153052821,0.0,0.0,0.0,-1.1177304120745994,0.0,-1.0315755457411258,2.1667484688098995
1.041058215305282,0.0,0.0,0.0,-1.1178636954750676,0.0,-1.0314168840624662,2.166781535620517
1.041018215305282,0.0,0.0,0.0,-1.1179972246623864,0.0,-1.031258138787029,2.166814542146547
1.040978215305282,0.0,0.0,0.0,-1.11813100014067,0.0,-1.0310993097938101,2.1668474882303013
1.040938215305282,0.0,0.0,0.0,-1.1182650224154111,0.0,-1.0309403969615756,2.166880373713619
1.040898215305282,0.0,0.0,0.0,-1.1183992919934929,0.0,-1.0307814001688402,2.166913198437853
1.0408582153052819,0.0,0.0,0.0,-1.1185338093831803,0.0,-1.0306223192938864,2.1669459622438914
