x,y,z,xdot,ydot,zdot,Period,JC,Stability Index,Time Constant
0.9100657121699018,0.0,0.0,0.0,-0.4654035889026749,0.0,3.395158944493898,3.066376692386342,743.8789935546466,0.5134938591001283
0.9104332716790479,0.0,0.0,0.0,-0.46765312934211667,0.0,3.402799080278529,3.0655766923863417,736.3753622651221,0.5154397302083373
0.9108007472535801,0.0,0.0,0.0,-0.46990764914422656,0.0,3.410503842622897,3.0647766923863413,728.9265188477002,0.5174036423441153
0.9111681408900772,0.0,0.0,0.0,-0.47216728814622894,0.0,3.4182739873304646,3.063976692386342,721.5322286993355,0.5193858311588861
0.9115354544369367,0.0,0.0,0.0,-0.47443218697612216,0.0,3.4261102796482503,3.063176692386342,714.1922576795391,0.5213865359089876
0.9119026895940787,0.0,0.0,0.0,-0.47670248708589513,0.0,3.4340134943422234,3.062376692386342,706.9063721257844,0.5234059995083112
0.9122698479125554,0.0,0.0,0.0,-0.4789783307844593,0.0,3.441984415770101,3.061576692386342,699.6743388693908,0.5254444685811451
0.9126369307940603,0.0,0.0,0.0,-0.4812598612702725,0.0,3.450023837951339,3.0607766923863426,692.4959252522565,0.5275021935151429
0.9130039394903596,0.0,0.0,0.0,-0.48354722266375044,0.0,3.4581325646343126,3.0599766923863427,685.3708991438299,0.5295794285144705
0.9133708751026197,0.0,0.0,0.0,-0.4858405600393523,0.0,3.4663114093601486,3.059176692386343,678.2990289591099,0.5316764316529499
0.913737738580658,0.0,0.0,0.0,-0.48814001945746405,0.0,3.474561195523212,3.0583766923863425,671.2800836767044,0.5337934649272976
0.9141045307220891,0.0,0.0,0.0,-0.49044574799594265,0.0,3.4828827564276756,3.0575766923863426,664.3138328582568,0.5359307943101979
0.9144712521713948,0.0,0.0,0.0,-0.49275789378145135,0.0,3.491276935340218,3.0567766923863426,657.4000466678631,0.5380886898033632
0.9148379034188934,0.0,0.0,0.0,-0.49507660602047127,0.0,3.4997445855381977,3.0559766923863423,650.5384958926838,0.5402674254903145
0.9152044847996247,0.0,0.0,0.0,-0.49740203503005054,0.0,3.5082865703531603,3.0551766923863424,643.7289519638963,0.5424672795889387
0.9155709964921436,0.0,0.0,0.0,-0.49973433226825975,0.0,3.5169037632094424,3.0543766923863425,636.9711869786992,0.5446885345036706
0.9159374385172212,0.0,0.0,0.0,-0.5020736503643288,0.0,3.5255970476571155,3.0535766923863426,630.2649737228619,0.5469314768772131
0.9163038107364594,0.0,0.0,0.0,-0.5044201431484946,0.0,3.534367317399391,3.052776692386343,623.6100856940707,0.5491963976417508
0.9166701128508115,0.0,0.0,0.0,-0.5067739656815012,0.0,3.5432154763136574,3.0519766923863427,617.0062971261525,0.551483592069476
0.917036344399011,0.0,0.0,0.0,-0.5091352742837533,0.0,3.5521424384659452,3.0511766923863424,610.4533830140425,0.5537933598223717
0.9174025047559121,0.0,0.0,0.0,-0.5115042265641273,0.0,3.561149128118355,3.050376692386344,603.9511191396148,0.5561260050011158
0.9177685931307347,0.0,0.0,0.0,-0.5138809814483869,0.0,3.5702364797289348,3.0495766923863434,597.4992820984239,0.5584818361929668
0.9181346085652203,0.0,0.0,0.0,-0.5162656992072021,0.0,3.5794054379435143,3.048776692386344,591.0976493271846,0.5608611665185225
